scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,1,0,inf,13,0.000767707824707,0.0049424171447753,0.00053071975708,0.0001699924468994,0.000767707824707,0.0001699924468994,0.0029237270355224,8.654594421386719e-05,0.0004441738128662,0.004685640335083,0.0002567768096923,0.0,0.0,0.0,0.0064108371734619,1.1907670497894287,
DEU_AachenFrankenburg-1_212980_T-2999,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_212980_T-2999.xml,10277,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007779598236083,0.0052936077117919,0.0005216598510742,0.0001554489135742,0.0007779598236083,0.0001554489135742,0.0027127265930175,8.487701416015625e-05,0.000436782836914,0.0050311088562011,0.0002624988555908,0.0,0.0,0.0,0.0067486763000488,1.2053837776184082,
DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,2,0,inf,13,0.0007150173187255,0.0044736862182617,0.0005576610565185,0.0002188682556152,0.0007150173187255,0.0002188682556152,0.0020389556884765,0.0001449584960937,0.0004127025604248,0.0041868686676025,0.0002868175506591,0.0,0.0,0.0,0.005965232849121,1.3606886863708496,
DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,13,0.0005812644958496,0.0039396286010742,0.0003397464752197,0.0001475811004638,0.0005812644958496,0.0001475811004638,0.0011072158813476,8.535385131835938e-05,0.0002543926239013,0.0036518573760986,0.0002877712249755,0.0,0.0,0.0,0.0050082206726074,1.2038042545318604,
DEU_AachenFrankenburg-1_26540_T-559,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,1,0,inf,13,0.0007143020629882,0.0044491291046142,0.000460147857666,0.0001728534698486,0.0007143020629882,0.0001728534698486,0.0022501945495605,8.606910705566406e-05,0.0003740787506103,0.0041680335998535,0.0002810955047607,0.0,0.0,0.0,0.0057964324951171,1.4495151042938232,
DEU_AachenFrankenburg-1_281480_T-1499,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_281480_T-1499.xml,10138,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,7,0,inf,13,0.000718355178833,0.0044426918029785,0.0004293918609619,0.0001571178436279,0.000718355178833,0.0001571178436279,0.001965045928955,8.0108642578125e-05,0.0003492832183837,0.0041356086730957,0.0003070831298828,0.0,0.0,0.0,0.0057475566864013,1.2151882648468018,
DEU_AachenFrankenburg-1_291080_T-1099,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_291080_T-1099.xml,10131,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007550716400146,0.004138708114624,0.0004491806030273,0.0001642704010009,0.0007550716400146,0.0001642704010009,0.002054214477539,8.320808410644531e-05,0.0003659725189208,0.0038888454437255,0.0002498626708984,0.0,0.0,0.0,0.0055072307586669,1.223059892654419,
DEU_AachenFrankenburg-1_291980_T-1999,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_291980_T-1999.xml,10203,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0006749629974365,0.0044350624084472,0.0003931522369384,0.000152587890625,0.0006749629974365,0.000152587890625,0.0017235279083251,7.2479248046875e-05,0.0003206729888916,0.0041954517364501,0.000239610671997,0.0,0.0,0.0,0.0056557655334472,1.310990810394287,
DEU_AachenFrankenburg-1_294020_T-4039,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_294020_T-4039.xml,10394,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,7,0,inf,13,0.0006847381591796,0.004378318786621,0.0004734992980957,0.0001585483551025,0.0006847381591796,0.0001585483551025,0.0023524761199951,8.440017700195312e-05,0.0003890991210937,0.0041260719299316,0.0002522468566894,0.0,0.0,0.0,0.005695104598999,1.2026569843292236,
DEU_AachenFrankenburg-1_183000_T-3019,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183000_T-3019.xml,10233,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,11,0,inf,13,0.0006916522979736,0.004134178161621,0.0004584789276123,0.0001542568206787,0.0006916522979736,0.0001542568206787,0.0020804405212402,8.559226989746094e-05,0.0003728866577148,0.0039064884185791,0.0002276897430419,0.0,0.0,0.0,0.0054385662078857,1.2032349109649658,
DEU_AachenFrankenburg-1_183020_T-3039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183020_T-3039.xml,10235,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0007157325744628,0.0057802200317382,0.0005044937133789,0.0001478195190429,0.0007157325744628,0.0001478195190429,0.0025956630706787,8.034706115722656e-05,0.0004241466522216,0.0055246353149414,0.0002555847167968,0.0,0.0,0.0,0.007148265838623,1.2127337455749512,
DEU_AachenFrankenburg-1_183920_T-3939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183920_T-3939.xml,10289,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.00083589553833,0.005260944366455,0.000584602355957,0.0002944469451904,0.00083589553833,0.0002944469451904,0.0030066967010498,9.822845458984376e-05,0.0004863739013671,0.0049800872802734,0.0002808570861816,0.0,0.0,0.0,0.0069758892059326,1.2249326705932615,
DEU_AachenFrankenburg-1_183940_T-3959,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183940_T-3959.xml,10291,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,13,0.0007274150848388,0.0048437118530273,0.0004675388336181,0.0001583099365234,0.0007274150848388,0.0001583099365234,0.0021941661834716,8.344650268554688e-05,0.0003840923309326,0.0044827461242675,0.0003609657287597,0.0,0.0,0.0,0.0061969757080078,1.273625373840332,
DEU_AachenFrankenburg-1_184840_T-4859,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_184840_T-4859.xml,10366,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,7,acceleration,0,7,4,0,inf,13,0.0014591217041015,0.027587890625,0.002223253250122,0.0013165473937988,0.0014591217041015,0.0013165473937988,0.0010576248168945,0.0004396438598632,0.0017836093902587,0.026064395904541,0.0015234947204589,0.0,0.0,0.0,0.0325868129730224,1.7426440715789795,
DEU_AachenFrankenburg-1_193620_T-3639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_193620_T-3639.xml,10258,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,13,0.0007154941558837,0.0040569305419921,0.0004522800445556,0.0001490116119384,0.0007154941558837,0.0001490116119384,0.0021460056304931,8.821487426757812e-05,0.000364065170288,0.0038204193115234,0.0002365112304687,0.0,0.0,0.0,0.0053737163543701,1.1834454536437988,
DEU_AachenFrankenburg-1_194200_T-4219,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_194200_T-4219.xml,10301,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,13,0.0006945133209228,0.004432201385498,0.000481367111206,0.0001568794250488,0.0006945133209228,0.0001568794250488,0.0023682117462158,9.179115295410156e-05,0.0003895759582519,0.0041816234588623,0.0002505779266357,0.0,0.0,0.0,0.0057649612426757,1.118879795074463,
DEU_AachenFrankenburg-1_194240_T-4259,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_194240_T-4259.xml,10303,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,5,0,inf,13,0.0007886886596679,0.0044746398925781,0.000507116317749,0.0001604557037353,0.0007886886596679,0.0001604557037353,0.0025084018707275,8.392333984375e-05,0.0004231929779052,0.0042276382446289,0.0002470016479492,0.0,0.0,0.0,0.0059309005737304,1.1411044597625732,
DEU_AachenFrankenburg-1_19980_T-999,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_19980_T-999.xml,10083,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,14,acceleration,9,5,2,0,inf,14,0.0010740756988525,0.0268349647521972,0.0066633224487304,0.0068252086639404,0.0010740756988525,0.0068252086639404,0.0025591850280761,0.0033981800079345,0.0032651424407958,0.025113821029663,0.0017211437225341,0.0,0.0,0.0,0.0413975715637207,1.9529788494110107,
DEU_AachenFrankenburg-1_19980_T-999,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_19980_T-999.xml,10085,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,11,0,inf,13,0.0007412433624267,0.0058391094207763,0.0005292892456054,0.0001618862152099,0.0007412433624267,0.0001618862152099,0.002570629119873,8.392333984375e-05,0.0004453659057617,0.0052216053009033,0.000617504119873,0.0,0.0,0.0,0.0072715282440185,1.2502074241638184,
DEU_AachenFrankenburg-1_20100_T-119,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_20100_T-119.xml,10032,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,5,0,inf,13,0.0007743835449218,0.0042500495910644,0.0004820823669433,0.0001666545867919,0.0007743835449218,0.0001666545867919,0.0021626949310302,9.083747863769533e-05,0.0003912448883056,0.0039763450622558,0.0002737045288085,0.0,0.0,0.0,0.0056731700897216,1.330538034439087,
DEU_AachenFrankenburg-1_202240_T-2259,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202240_T-2259.xml,10200,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,10,0,inf,13,0.0005750656127929,0.0034806728363037,0.0003426074981689,0.0001540184020996,0.0005750656127929,0.0001540184020996,0.0013489723205566,6.914138793945312e-05,0.0002734661102294,0.0032317638397216,0.000248908996582,0.0,0.0,0.0,0.0045523643493652,1.1920650005340576,
DEU_AachenFrankenburg-1_202720_T-2739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202720_T-2739.xml,10227,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,7,0,inf,13,0.0007295608520507,0.0048632621765136,0.0005676746368408,0.0001511573791503,0.0007295608520507,0.0001511573791503,0.0021934509277343,8.058547973632812e-05,0.0004870891571044,0.0046133995056152,0.0002498626708984,0.0,0.0,0.0,0.0063116550445556,1.1158204078674316,
DEU_AachenFrankenburg-1_202900_T-2919,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202900_T-2919.xml,10233,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,4,acceleration,0,4,5,0,inf,13,0.0015013217926025,0.0163397789001464,0.0014863014221191,0.000939130783081,0.0015013217926025,0.000939130783081,0.0010044574737548,0.0002524852752685,0.0012338161468505,0.0154378414154052,0.0009019374847412,0.0,0.0,0.0,0.0202665328979492,1.491501808166504,
DEU_AachenFrankenburg-1_206360_T-6379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,2,0,inf,13,0.0009665489196777,0.0046701431274414,0.0004677772521972,0.0001733303070068,0.0009665489196777,0.0001733303070068,0.0024499893188476,9.083747863769533e-05,0.0003769397735595,0.0044093132019042,0.0002608299255371,0.0,0.0,0.0,0.0062777996063232,1.2246801853179932,
DEU_AachenFrankenburg-1_211260_T-1279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_211260_T-1279.xml,10135,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0007238388061523,0.004927635192871,0.0004191398620605,0.000154972076416,0.0007238388061523,0.000154972076416,0.0019207000732421,8.296966552734375e-05,0.0003361701965332,0.0042958259582519,0.0006318092346191,0.0,0.0,0.0,0.0062255859375,1.2174291610717771,
DEU_AachenFrankenburg-1_211520_T-1539,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_211520_T-1539.xml,10159,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,8,0,inf,13,0.000638723373413,0.0044851303100585,0.0004012584686279,0.000152587890625,0.000638723373413,0.000152587890625,0.0017838478088378,7.581710815429688e-05,0.0003254413604736,0.004216194152832,0.0002689361572265,0.0,0.0,0.0,0.0056777000427246,1.184577703475952,
DEU_AachenFrankenburg-1_2120_T-39,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,14,0.0006923675537109,0.0046370029449462,0.0003783702850341,0.0004875659942626,0.0006923675537109,0.0004875659942626,0.0016925334930419,8.392333984375e-05,0.0002944469451904,0.0040047168731689,0.0006322860717773,0.0,0.0,0.0,0.0061953067779541,1.2275865077972412,
DEU_AachenFrankenburg-1_212700_T-2719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_212700_T-2719.xml,10260,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,14,0,inf,13,0.0005862712860107,0.0039184093475341,0.0003542900085449,0.0001461505889892,0.0005862712860107,0.0001461505889892,0.0013818740844726,7.390975952148438e-05,0.0002803802490234,0.003678560256958,0.0002398490905761,0.0,0.0,0.0,0.0050051212310791,1.1673462390899658,
